osmid,latitude,longitude,street_count,junction,highway,longitude,latitude
1281088024,37.4076031,137.2341387,3,,,137.2341387,37.4076031
1281088029,37.4722437,137.3094881,3,,,137.3094881,37.4722437
1281088193,37.3921389,137.2371732,3,,,137.2371732,37.3921389
1281088213,37.4436094,137.2820481,3,,,137.2820481,37.4436094
1281088215,37.371725,137.2036153,3,,,137.2036153,37.371725
1281088235,37.4578895,137.1872693,3,,,137.1872693,37.4578895
1281088281,37.4619899,137.24846,1,,,137.24846,37.4619899
1281088327,37.47996,137.280402,3,,,137.280402,37.47996
1281088329,37.3762402,137.2372792,3,,,137.2372792,37.3762402
1281088339,37.469813,137.154542,3,,,137.154542,37.469813
1281088408,37.4526493,137.1686336,3,,,137.1686336,37.4526493
1281088426,37.4438277,137.2644801,4,yes,,137.2644801,37.4438277
1281088443,37.4482732,137.3101092,3,,,137.3101092,37.4482732
1281088474,37.4165681,137.2461903,3,,,137.2461903,37.4165681
1281088508,37.3788221,137.2355896,1,,,137.2355896,37.3788221
1281088520,37.4952244,137.24028,3,,,137.24028,37.4952244
1281088524,37.5013107,137.2336045,3,,,137.2336045,37.5013107
1281088539,37.487484,137.160034,3,,,137.160034,37.487484
1281088615,37.452316,137.2581275,3,,,137.2581275,37.452316
1281088723,37.4422922,137.3103787,3,,,137.3103787,37.4422922
1281088757,37.4958355,137.3217077,1,,,137.3217077,37.4958355
1281088828,37.4358541,137.2590134,3,,,137.2590134,37.4358541
1281088847,37.4577188,137.3585117,3,,,137.3585117,37.4577188
1281088895,37.4034907,137.2410598,3,,,137.2410598,37.4034907
1281089037,37.4405141,137.3147486,3,,,137.3147486,37.4405141
1281089045,37.4590488,137.2060068,3,,,137.2060068,37.4590488
1281089124,37.4834422,137.3391835,3,,,137.3391835,37.4834422
1281089239,37.4564803,137.2473803,3,,,137.2473803,37.4564803
1281089364,37.477725,137.099281,1,,,137.099281,37.477725
1281089492,37.3735953,137.2348138,3,,,137.2348138,37.3735953
1281089505,37.4410036,137.3319375,3,,,137.3319375,37.4410036
1281089528,37.4109416,137.2280046,3,,,137.2280046,37.4109416
1281089580,37.4673621,137.321597,3,,,137.321597,37.4673621
1281089604,37.3734579,137.2333507,3,,,137.2333507,37.3734579
1281089695,37.4616073,137.272107,3,,,137.272107,37.4616073
1281089740,37.4015905,137.2433804,3,,,137.2433804,37.4015905
1281089783,37.448295,137.292122,3,,,137.292122,37.448295
1281089892,37.4394996,137.2672091,3,,,137.2672091,37.4394996
1281089908,37.4589664,137.2927231,3,,,137.2927231,37.4589664
1281090076,37.4609141,137.1671478,3,,,137.1671478,37.4609141
1281090120,37.526165,137.2815194,3,,,137.2815194,37.526165
1281090321,37.4581107,137.2403238,3,,,137.2403238,37.4581107
1281090644,37.468035,137.188222,1,,,137.188222,37.468035
1281090822,37.460742,137.2850818,3,,,137.2850818,37.460742
1281090837,37.4636378,137.1333204,3,,,137.1333204,37.4636378
1281091172,37.426831,137.2514401,3,,,137.2514401,37.426831
1281091197,37.4581889,137.2362165,3,,,137.2362165,37.4581889
1281091320,37.4570732,137.2416649,3,,,137.2416649,37.4570732
1281091394,37.3863829,137.2359978,3,,,137.2359978,37.3863829
1281091512,37.438916,137.3124885,3,,,137.3124885,37.438916
1281091554,37.4654533,137.295099,3,,,137.295099,37.4654533
1281091638,37.458616,137.2480764,4,,,137.2480764,37.458616
1281091850,37.4910066,137.3137517,3,,,137.3137517,37.4910066
1281091928,37.4027039,137.2404013,3,,,137.2404013,37.4027039
1281092177,37.4571719,137.2399038,3,,,137.2399038,37.4571719
1281092232,37.4056106,137.2361021,3,,,137.2361021,37.4056106
1281092247,37.463294,137.288422,1,,,137.288422,37.463294
1281092287,37.4704361,137.3430794,3,,,137.3430794,37.4704361
1281092342,37.4556309,137.3255159,4,,,137.3255159,37.4556309
1281092388,37.4709193,137.3112047,1,,,137.3112047,37.4709193
1281092472,37.4394505,137.2640686,3,,,137.2640686,37.4394505
1281092623,37.4516932,137.2621591,3,,,137.2621591,37.4516932
1281092638,37.4542797,137.3592966,3,,,137.3592966,37.4542797
1281092664,37.3926129,137.1776138,3,,,137.1776138,37.3926129
1281092753,37.4965681,137.3475378,3,,,137.3475378,37.4965681
1281092912,37.4432361,137.3473817,3,,,137.3473817,37.4432361
1281093037,37.469182,137.3491253,4,,,137.3491253,37.469182
1281093119,37.5111471,137.3365298,3,,,137.3365298,37.5111471
1281093209,37.3642061,137.175443,3,,,137.175443,37.3642061
1281093237,37.5257447,137.2591445,3,,,137.2591445,37.5257447
1281093397,37.4365792,137.2608842,3,,,137.2608842,37.4365792
1281093433,37.4833346,137.3174648,3,,,137.3174648,37.4833346
1281093513,37.4417575,137.306044,3,,,137.306044,37.4417575
1281093646,37.4600362,137.1530783,3,,,137.1530783,37.4600362
1281093752,37.4909718,137.2447213,3,,,137.2447213,37.4909718
1281093784,37.4591525,137.2273954,3,,,137.2273954,37.4591525
1281093786,37.4628478,137.1774298,3,,,137.1774298,37.4628478
1281093788,37.4464537,137.3531372,3,,,137.3531372,37.4464537
1281093795,37.383851,137.15199,3,,,137.15199,37.383851
1281093936,37.4992762,137.3268726,3,,,137.3268726,37.4992762
1281093977,37.492189,137.1874471,4,,,137.1874471,37.492189
1281093991,37.441521,137.3352072,3,,,137.3352072,37.441521
1281093997,37.461903,137.2713249,3,,,137.2713249,37.461903
1281094070,37.4697331,137.3245699,3,,,137.3245699,37.4697331
1281094243,37.4638634,137.2142858,4,,,137.2142858,37.4638634
1281094290,37.462539,137.2252701,3,,,137.2252701,37.462539
1281094358,37.5043085,137.2084276,3,,,137.2084276,37.5043085
1281094369,37.4605084,137.2768311,3,,,137.2768311,37.4605084
1281094461,37.4435889,137.316481,3,,,137.316481,37.4435889
1281094475,37.4944985,137.3455338,3,,,137.3455338,37.4944985
1281094505,37.4625333,137.1607308,3,,,137.1607308,37.4625333
1281094619,37.500581,137.341063,1,,,137.341063,37.500581
1281094986,37.4984265,137.2626324,1,,,137.2626324,37.4984265
1281095139,37.498366,137.258531,3,,,137.258531,37.498366
1281095307,37.5260984,137.3256351,3,,,137.3256351,37.5260984
1281095330,37.4787486,137.1984198,3,,,137.1984198,37.4787486
1281095838,37.4404121,137.308256,3,,,137.308256,37.4404121
1281095956,37.5086039,137.3398252,3,,,137.3398252,37.5086039
1281096016,37.5071741,137.2790378,3,,,137.2790378,37.5071741
1281096177,37.4791024,137.1709904,3,,,137.1709904,37.4791024
1281096337,37.4591537,137.3560312,3,,,137.3560312,37.4591537
1281096384,37.458428,137.1539107,3,,,137.1539107,37.458428
1281096415,37.4387592,137.2691993,3,,,137.2691993,37.4387592
1281096479,37.4022627,137.2352367,4,,,137.2352367,37.4022627
1281096532,37.4545522,137.1919803,4,,,137.1919803,37.4545522
1281096673,37.3982897,137.2378586,3,,,137.2378586,37.3982897
1281096747,37.5242792,137.3081403,3,,,137.3081403,37.5242792
1281096762,37.4678543,137.3491141,4,,,137.3491141,37.4678543
1281096775,37.4563356,137.2040939,3,,,137.2040939,37.4563356
1281096843,37.4013147,137.2384994,1,,,137.2384994,37.4013147
1281096879,37.4713041,137.3418326,3,,,137.3418326,37.4713041
1281096958,37.473022,137.0929389,3,,,137.0929389,37.473022
1281097191,37.4429927,137.301524,3,yes,,137.301524,37.4429927
1281097208,37.4436286,137.2909789,3,,,137.2909789,37.4436286
1281097311,37.51619,137.2325973,3,,,137.2325973,37.51619
1281097318,37.4660265,137.3241318,3,,,137.3241318,37.4660265
1281097366,37.4430993,137.2870848,1,,,137.2870848,37.4430993
1281097412,37.4824804,137.3388741,3,,,137.3388741,37.4824804
1281097431,37.4389104,137.2696524,3,,,137.2696524,37.4389104
1281097518,37.4403633,137.3109568,4,,,137.3109568,37.4403633
1281097651,37.4404939,137.3171194,3,,,137.3171194,37.4404939
1281097762,37.50832,137.2430267,1,,,137.2430267,37.50832
1281097860,37.463888,137.31716,3,,,137.31716,37.463888
1281097997,37.5098084,137.2789409,1,,,137.2789409,37.5098084
1281098092,37.4826754,137.1076831,3,,,137.1076831,37.4826754
1281098121,37.4330498,137.2596522,3,,,137.2596522,37.4330498
1281098286,37.4597602,137.2276692,4,,,137.2276692,37.4597602
1281098421,37.4547398,137.166046,3,,,137.166046,37.4547398
1281098494,37.516515,137.2788533,3,,,137.2788533,37.516515
1281098586,37.4013686,137.2413535,3,,,137.2413535,37.4013686
1281098689,37.4090247,137.2364417,3,,,137.2364417,37.4090247
1281098805,37.478312,137.274726,3,,,137.274726,37.478312
1281099255,37.469476,137.15389,1,,,137.15389,37.469476
1281099387,37.457889,137.3162057,3,,,137.3162057,37.457889
1281099452,37.4613962,137.2218384,3,,,137.2218384,37.4613962
1281099460,37.4455218,137.2696297,3,,,137.2696297,37.4455218
1281099564,37.3781416,137.2367671,3,,,137.2367671,37.3781416
1281099684,37.4447006,137.2915546,4,,,137.2915546,37.4447006
1281099689,37.4412695,137.2515355,3,,,137.2515355,37.4412695
1281099725,37.519666,137.253971,1,,,137.253971,37.519666
1281099844,37.4580976,137.1893588,3,,,137.1893588,37.4580976
1281099868,37.4369865,137.2656548,4,yes,,137.2656548,37.4369865
1281099933,37.4595023,137.2578534,4,,,137.2578534,37.4595023
1281100047,37.4726255,137.283895,3,,,137.283895,37.4726255
1281100149,37.4632652,137.2152059,3,,,137.2152059,37.4632652
1281100553,37.4565815,137.2466334,3,,,137.2466334,37.4565815
1281100602,37.445978,137.284102,3,,,137.284102,37.445978
1281100684,37.4664349,137.3360385,3,,,137.3360385,37.4664349
1281100988,37.4424563,137.3187062,3,,,137.3187062,37.4424563
1281101048,37.4398505,137.2658293,3,,,137.2658293,37.4398505
1281101106,37.43095,137.2539803,3,,,137.2539803,37.43095
1281101200,37.4406204,137.3092202,3,,,137.3092202,37.4406204
1281101432,37.441998,137.338828,3,,,137.338828,37.441998
1281101445,37.4425234,137.3063253,4,,,137.3063253,37.4425234
1281101490,37.4830108,137.1088013,3,,,137.1088013,37.4830108
1281101493,37.4024188,137.2422804,3,,,137.2422804,37.4024188
1281101592,37.473184,137.093705,3,,,137.093705,37.473184
1281101704,37.458055,137.2399948,3,,,137.2399948,37.458055
1281101741,37.5262331,137.2669282,3,,,137.2669282,37.5262331
1281101838,37.3934786,137.1800958,3,,,137.1800958,37.3934786
1281101893,37.369667,137.217318,3,,,137.217318,37.369667
1281101909,37.465074,137.3561416,1,,,137.3561416,37.465074
1281101973,37.4709032,137.3085403,3,,,137.3085403,37.4709032
1281101992,37.4603158,137.2112949,3,,,137.2112949,37.4603158
1281102016,37.4943476,137.2262109,3,,,137.2262109,37.4943476
1281102035,37.4641246,137.3433655,1,,,137.3433655,37.4641246
1281102116,37.4091438,137.2424851,3,,,137.2424851,37.4091438
1281102243,37.4601624,137.2259532,4,,,137.2259532,37.4601624
1281102386,37.4578796,137.2338684,3,,,137.2338684,37.4578796
1281102451,37.4577346,137.1602841,3,,,137.1602841,37.4577346
1281102490,37.4400113,137.3112319,3,,,137.3112319,37.4400113
1281102512,37.4649879,137.282237,3,,,137.282237,37.4649879
1281102574,37.476718,137.326761,1,,,137.326761,37.476718
1281102585,37.494826,137.343766,3,,,137.343766,37.494826
1281102666,37.400589,137.1390202,3,,,137.1390202,37.400589
1281102818,37.465661,137.302576,3,,,137.302576,37.465661
1281102824,37.4835211,137.321811,3,,,137.321811,37.4835211
1281103144,37.4545662,137.3218216,3,,,137.3218216,37.4545662
1281103198,37.393667,137.219939,3,,,137.219939,37.393667
1281103271,37.476379,137.1651609,3,,,137.1651609,37.476379
1281103386,37.4863138,137.1980293,3,,,137.1980293,37.4863138
1281103441,37.4397592,137.3190644,3,,,137.3190644,37.4397592
1281103587,37.4706637,137.3105856,3,,,137.3105856,37.4706637
1281103964,37.4662021,137.3385485,3,,,137.3385485,37.4662021
1281104006,37.4446104,137.2599727,3,,,137.2599727,37.4446104
1281104093,37.4433238,137.2851737,4,,,137.2851737,37.4433238
1281104259,37.519234,137.263248,1,,,137.263248,37.519234
1281104391,37.4519748,137.2567574,3,,,137.2567574,37.4519748
1281104414,37.364525,137.1959534,3,,,137.1959534,37.364525
1281104851,37.5003006,137.1563805,3,,,137.1563805,37.5003006
1281105209,37.4423027,137.3089083,3,,,137.3089083,37.4423027
1281105352,37.4630807,137.1774655,3,,,137.1774655,37.4630807
1281105376,37.4573423,137.2620116,3,,,137.2620116,37.4573423
1281105511,37.4266888,137.2482849,4,,,137.2482849,37.4266888
1281105737,37.4789294,137.3374936,3,,,137.3374936,37.4789294
1281105858,37.4711883,137.3474049,4,,,137.3474049,37.4711883
1281105935,37.484123,137.110223,3,,,137.110223,37.484123
1281105949,37.3926449,137.2181551,3,,,137.2181551,37.3926449
1281106112,37.4616453,137.2167267,3,,,137.2167267,37.4616453
1281106166,37.4401392,137.2650577,4,,,137.2650577,37.4401392
1281106522,37.4947021,137.2498141,3,,,137.2498141,37.4947021
1281106541,37.47734,137.334941,3,,,137.334941,37.47734
1281106683,37.4543989,137.3536321,3,,,137.3536321,37.4543989
1281106785,37.4505144,137.164645,3,,,137.164645,37.4505144
1281106814,37.4062621,137.2165955,3,,,137.2165955,37.4062621
1281107042,37.4504103,137.1400291,3,,,137.1400291,37.4504103
1281107203,37.3985719,137.220185,3,,,137.220185,37.3985719
1281107224,37.4432504,137.26457,4,,,137.26457,37.4432504
1281107255,37.4767748,137.1605451,3,,,137.1605451,37.4767748
1281107349,37.4559195,137.1762436,3,,,137.1762436,37.4559195
1281107353,37.4201198,137.2084449,1,,,137.2084449,37.4201198
1281107810,37.4409867,137.3100103,4,,,137.3100103,37.4409867
1281107854,37.4557547,137.2399019,3,,,137.2399019,37.4557547
1281107868,37.463003,137.287695,3,,,137.287695,37.463003
1281107971,37.412927,137.242912,3,,,137.242912,37.412927
1281107986,37.4421302,137.3126915,3,,,137.3126915,37.4421302
1281108204,37.4716757,137.2039821,3,,,137.2039821,37.4716757
1281108298,37.4040102,137.2409905,3,,,137.2409905,37.4040102
1281108573,37.4211721,137.1791426,1,,,137.1791426,37.4211721
1281108646,37.4860406,137.3149302,3,,,137.3149302,37.4860406
1281108686,37.4547268,137.3217365,3,,,137.3217365,37.4547268
1281108903,37.4298341,137.2525446,3,,,137.2525446,37.4298341
1281108913,37.4608302,137.2818049,1,,,137.2818049,37.4608302
1281109065,37.4320511,137.2517944,3,,,137.2517944,37.4320511
1281109071,37.4976688,137.2624021,3,,,137.2624021,37.4976688
1281109491,37.4285118,137.2489456,4,,,137.2489456,37.4285118
1281109518,37.4920247,137.3428664,3,,,137.3428664,37.4920247
1281109535,37.4020399,137.243473,3,,,137.243473,37.4020399
1281109611,37.4098388,137.2429174,3,,,137.2429174,37.4098388
1281109708,37.4969117,137.3473951,4,,,137.3473951,37.4969117
1281109757,37.5239905,137.3077659,3,,,137.3077659,37.5239905
1281109826,37.4589952,137.3559355,3,,,137.3559355,37.4589952
1281109895,37.4631151,137.3040567,3,,,137.3040567,37.4631151
1281109910,37.4436483,137.2891347,3,,,137.2891347,37.4436483
1281109926,37.3647076,137.1812007,3,,,137.1812007,37.3647076
1281109979,37.5262462,137.3199406,1,,,137.3199406,37.5262462
1281110016,37.4380095,137.2696041,3,,,137.2696041,37.4380095
1281110038,37.4463837,137.2815402,4,yes,,137.2815402,37.4463837
1281110187,37.4787784,137.3094084,3,,,137.3094084,37.4787784
1281110206,37.4934094,137.1706188,3,,,137.1706188,37.4934094
1281110295,37.443073,137.219238,1,,,137.219238,37.443073
1281110312,37.4430952,137.3432568,3,,,137.3432568,37.4430952
1281110329,37.488778,137.260588,1,,,137.260588,37.488778
1281110519,37.4579071,137.1844541,3,,,137.1844541,37.4579071
1281110555,37.4747796,137.1391537,3,,,137.1391537,37.4747796
1281110573,37.4580034,137.23128,3,,,137.23128,37.4580034
1281110656,37.5105549,137.337262,3,,,137.337262,37.5105549
1281110806,37.391756,137.2384265,1,,,137.2384265,37.391756
1281110882,37.4408631,137.322671,4,,,137.322671,37.4408631
1281110925,37.4804133,137.2834766,3,,,137.2834766,37.4804133
1281111230,37.4455987,137.2881584,3,,,137.2881584,37.4455987
1281111248,37.4529091,137.2960955,3,,,137.2960955,37.4529091
1281111405,37.3927196,137.2342157,5,,,137.2342157,37.3927196
1281111606,37.4407702,137.3112334,3,,,137.3112334,37.4407702
1281111806,37.512499,137.249525,3,,,137.249525,37.512499
1281112096,37.4641,137.308988,3,,,137.308988,37.4641
1281112130,37.479918,137.340089,3,,,137.340089,37.479918
1281112156,37.451815,137.2631458,1,,,137.2631458,37.451815
1281112339,37.4950819,137.2527301,3,,,137.2527301,37.4950819
1281112431,37.399173,137.2273091,3,,,137.2273091,37.399173
1281112465,37.4876758,137.3146606,3,,,137.3146606,37.4876758
1281112786,37.394071,137.233579,4,,,137.233579,37.394071
1281113857,37.4537636,137.1384193,1,,,137.1384193,37.4537636
1281113912,37.4741646,137.337258,1,,,137.337258,37.4741646
1281114670,37.401207,137.2442828,3,,,137.2442828,37.401207
1281114901,37.5070641,137.2790694,3,,,137.2790694,37.5070641
1281115155,37.4395334,137.2662563,3,,,137.2662563,37.4395334
1281115494,37.5005554,137.2090143,1,,,137.2090143,37.5005554
1281115516,37.4561518,137.2644272,1,,,137.2644272,37.4561518
1281115524,37.4560177,137.3292489,3,,,137.3292489,37.4560177
1281115708,37.4439384,137.3193112,3,,,137.3193112,37.4439384
1281115750,37.4342307,137.2560776,3,,,137.2560776,37.4342307
1281115873,37.4585534,137.3210548,1,,,137.3210548,37.4585534
1281116112,37.4127762,137.2352281,3,,,137.2352281,37.4127762
1281116160,37.4109465,137.2147648,1,,,137.2147648,37.4109465
1281116197,37.4011814,137.2434525,3,,,137.2434525,37.4011814
1281116238,37.4595604,137.2526083,3,,,137.2526083,37.4595604
1281116268,37.493361,137.288446,1,,,137.288446,37.493361
1281116334,37.4570105,137.2569619,3,,,137.2569619,37.4570105
1281116389,37.442959,137.3198148,3,,,137.3198148,37.442959
1281116513,37.4657399,137.3189542,3,,,137.3189542,37.4657399
1281116520,37.5261152,137.3002933,3,,,137.3002933,37.5261152
1281116546,37.524728,137.264682,3,,,137.264682,37.524728
1281116641,37.497027,137.279731,3,,,137.279731,37.497027
1281116790,37.4627938,137.2157245,3,,,137.2157245,37.4627938
1281116833,37.4333209,137.2570383,4,,,137.2570383,37.4333209
1281116969,37.4705386,137.2627597,1,,,137.2627597,37.4705386
1281117052,37.4349905,137.26175,4,yes,,137.26175,37.4349905
1281117056,37.460038,137.1742874,3,,,137.1742874,37.460038
1281117216,37.461448,137.2738561,3,,,137.2738561,37.461448
1281117380,37.4412219,137.3032135,3,,,137.3032135,37.4412219
1281117382,37.4333882,137.260451,3,,,137.260451,37.4333882
1281117437,37.3998898,137.2295096,3,,,137.2295096,37.3998898
1281117700,37.471589,137.286566,3,,,137.286566,37.471589
1281117829,37.4383543,137.2675981,3,,,137.2675981,37.4383543
1281117850,37.407266,137.2361034,3,,,137.2361034,37.407266
1281118082,37.4457139,137.2885932,3,,,137.2885932,37.4457139
1281118206,37.4394953,137.3124241,3,,,137.3124241,37.4394953
1281118316,37.4578052,137.1879069,3,,,137.1879069,37.4578052
1281118528,37.4419307,137.2794282,3,,,137.2794282,37.4419307
1281118651,37.3982618,137.1963174,3,,,137.1963174,37.3982618
1281118702,37.4428869,137.2934276,3,,,137.2934276,37.4428869
1281118937,37.414199,137.237522,3,,,137.237522,37.414199
1281118986,37.487875,137.1968544,3,,,137.1968544,37.487875
1281119436,37.466032,137.267265,3,,,137.267265,37.466032
1281119684,37.4428838,137.3004538,3,yes,,137.3004538,37.4428838
1281119795,37.4252049,137.2478971,3,,,137.2478971,37.4252049
1281119836,37.4818188,137.1087535,1,,,137.1087535,37.4818188
1281119964,37.4638387,137.2152877,3,,,137.2152877,37.4638387
1281119968,37.4802938,137.3378053,4,,,137.3378053,37.4802938
1281120092,37.4333619,137.262346,3,,,137.262346,37.4333619
1281120227,37.4397398,137.3148035,3,,,137.3148035,37.4397398
1281120694,37.4885689,137.3148441,4,,,137.3148441,37.4885689
1281120730,37.4371467,137.2656124,3,,,137.2656124,37.4371467
1281120796,37.4459235,137.2949146,3,,,137.2949146,37.4459235
1281120811,37.5259273,137.3003708,3,,,137.3003708,37.5259273
1281121081,37.47923,137.3367925,4,,,137.3367925,37.47923
1281121312,37.4651048,137.2835797,3,,,137.2835797,37.4651048
1281121438,37.4399748,137.3214342,3,,,137.3214342,37.4399748
1281121478,37.501437,137.330219,3,,,137.330219,37.501437
1281121552,37.515088,137.252861,3,,,137.252861,37.515088
1281121644,37.4785681,137.3352114,3,,,137.3352114,37.4785681
1281121801,37.4495121,137.2874243,3,,,137.2874243,37.4495121
1281121895,37.4469349,137.2920077,3,,,137.2920077,37.4469349
1281122080,37.5075368,137.2151292,4,,,137.2151292,37.5075368
1281122141,37.4093218,137.233634,3,,,137.233634,37.4093218
1281122213,37.408558,137.213266,3,,,137.213266,37.408558
1281122923,37.4975253,137.1510856,3,,,137.1510856,37.4975253
1281122977,37.459909,137.2863843,3,,,137.2863843,37.459909
1281123075,37.4648536,137.3231821,3,,,137.3231821,37.4648536
1281123266,37.4418754,137.27912,3,,,137.27912,37.4418754
1281123668,37.3887577,137.1962839,1,,,137.1962839,37.3887577
1281123715,37.4780111,137.099675,4,,,137.099675,37.4780111
1281123728,37.4693187,137.0884597,3,,,137.0884597,37.4693187
1281124165,37.3953191,137.2289796,3,,,137.2289796,37.3953191
1281124219,37.4434836,137.2921119,4,,,137.2921119,37.4434836
1281124307,37.3984704,137.219135,3,,,137.219135,37.3984704
1281124475,37.4407789,137.3172312,4,,,137.3172312,37.4407789
1281124494,37.4579899,137.1850242,3,,,137.1850242,37.4579899
1281124739,37.4411603,137.2752622,3,yes,,137.2752622,37.4411603
1281124786,37.4749768,137.339045,3,,,137.339045,37.4749768
1281124997,37.468588,137.295933,3,,,137.295933,37.468588
1281125334,37.5127881,137.2454049,3,,,137.2454049,37.5127881
1281125352,37.4823284,137.1660001,3,,,137.1660001,37.4823284
1281125382,37.4113987,137.2163826,3,,,137.2163826,37.4113987
1281125752,37.510642,137.339381,3,,,137.339381,37.510642
1281125857,37.3622273,137.1676247,3,,,137.1676247,37.3622273
1281125867,37.4892883,137.3135644,3,,,137.3135644,37.4892883
1281126071,37.4560629,137.358411,3,,,137.358411,37.4560629
1281126205,37.4368927,137.2617276,3,,,137.2617276,37.4368927
1281126546,37.4509278,137.2622304,3,yes,,137.2622304,37.4509278
1281126722,37.4688154,137.347578,3,,,137.347578,37.4688154
1281126968,37.5254955,137.2827692,3,,,137.2827692,37.5254955
1281127225,37.4055387,137.2405493,3,,,137.2405493,37.4055387
1281127364,37.3974177,137.2397686,3,,,137.2397686,37.3974177
1281127732,37.4319,137.2550499,4,,,137.2550499,37.4319
1281127764,37.5161439,137.232057,3,,,137.232057,37.5161439
1281127771,37.4428054,137.2624194,3,,,137.2624194,37.4428054
1281127851,37.4575205,137.2968163,4,,,137.2968163,37.4575205
1281127880,37.4034934,137.2418148,3,,,137.2418148,37.4034934
1281127924,37.4952246,137.3466596,3,,,137.3466596,37.4952246
1281128036,37.4706364,137.1655402,3,,,137.1655402,37.4706364
1281128066,37.441304,137.3108345,3,,,137.3108345,37.441304
1281128145,37.466747,137.284442,3,,,137.284442,37.466747
1281128350,37.4493381,137.3043207,3,,,137.3043207,37.4493381
1281128465,37.368176,137.167472,3,,,137.167472,37.368176
1281128529,37.521435,137.3238074,1,,,137.3238074,37.521435
1281128574,37.3654528,137.1898828,3,,,137.1898828,37.3654528
1281128791,37.5157493,137.2309234,3,,,137.2309234,37.5157493
1281128879,37.3969114,137.2121322,3,,,137.2121322,37.3969114
1281129004,37.3866374,137.1530068,3,,,137.1530068,37.3866374
1281129029,37.3978459,137.235361,4,,,137.235361,37.3978459
1281129195,37.439992,137.30706,1,,,137.30706,37.439992
1281129288,37.4586776,137.2432639,3,,,137.2432639,37.4586776
1281129707,37.4032847,137.2338221,4,yes,,137.2338221,37.4032847
1281129718,37.4439425,137.2868506,3,,,137.2868506,37.4439425
1281129721,37.470819,137.2416572,3,,,137.2416572,37.470819
1281129924,37.4402246,137.2645977,3,,,137.2645977,37.4402246
1281130007,37.4746161,137.3065189,3,,,137.3065189,37.4746161
1281130066,37.4352942,137.2576654,4,,,137.2576654,37.4352942
1281130168,37.463752,137.306085,3,,,137.306085,37.463752
1281130254,37.4285074,137.2532763,3,,,137.2532763,37.4285074
1281130286,37.4630403,137.3146416,1,,,137.3146416,37.4630403
1281130291,37.409585,137.215001,3,,,137.215001,37.409585
1281130385,37.432271,137.257495,3,yes,,137.257495,37.432271
1281130398,37.4612058,137.2976258,3,,,137.2976258,37.4612058
1281130408,37.444288,137.2892394,3,,,137.2892394,37.444288
1281130419,37.429384,137.252031,3,,,137.252031,37.429384
1281130444,37.4620972,137.2554835,3,,,137.2554835,37.4620972
1281130542,37.4413217,137.2729537,3,,traffic_signals,137.2729537,37.4413217
1281130587,37.4015233,137.233478,4,yes,,137.233478,37.4015233
1281130615,37.4234502,137.2451685,4,,,137.2451685,37.4234502
1281130640,37.5022335,137.168005,3,,,137.168005,37.5022335
1281130687,37.4622753,137.3022588,3,,,137.3022588,37.4622753
1281130696,37.454875,137.259804,3,,,137.259804,37.454875
1281130891,37.4446758,137.2948306,3,yes,,137.2948306,37.4446758
1281130896,37.480944,137.1667703,4,,,137.1667703,37.480944
1281130920,37.4968573,137.2257245,3,,,137.2257245,37.4968573
1281130971,37.448778,137.334826,3,,,137.334826,37.448778
1281131303,37.445746,137.2931136,3,,,137.2931136,37.445746
1281131337,37.4470466,137.2634658,3,,,137.2634658,37.4470466
1281131370,37.4700152,137.3425361,3,,,137.3425361,37.4700152
1281131384,37.4761473,137.3348698,1,,,137.3348698,37.4761473
1281131454,37.4356554,137.2591009,4,,,137.2591009,37.4356554
1281131496,37.4034784,137.2403646,3,,,137.2403646,37.4034784
1281131503,37.3958472,137.1756489,1,,,137.1756489,37.3958472
1281131538,37.4173891,137.2346687,3,,,137.2346687,37.4173891
1281131571,37.3799015,137.2168042,3,,,137.2168042,37.3799015
1281131596,37.4907558,137.3152485,3,,,137.3152485,37.4907558
1281131607,37.4297913,137.2628273,1,,,137.2628273,37.4297913
1281132317,37.515012,137.343897,1,,,137.343897,37.515012
1281132359,37.4454613,137.2693837,4,,,137.2693837,37.4454613
1281133055,37.4655899,137.2946277,1,,,137.2946277,37.4655899
1281133057,37.4728982,137.2017807,3,,,137.2017807,37.4728982
1281133262,37.5039921,137.3477208,3,,,137.3477208,37.5039921
1281133374,37.4784404,137.173534,4,,,137.173534,37.4784404
1281133396,37.5146948,137.224431,3,yes,,137.224431,37.5146948
1281133435,37.4788981,137.3382334,3,,,137.3382334,37.4788981
1281133502,37.4618159,137.3224789,3,,,137.3224789,37.4618159
1281133535,37.4891454,137.1212531,3,,,137.1212531,37.4891454
1281133551,37.408559,137.2406091,3,,,137.2406091,37.408559
1281133635,37.4439235,137.2876349,4,,,137.2876349,37.4439235
1281133650,37.471848,137.0934794,3,,,137.0934794,37.471848
1281133795,37.4472237,137.1683377,3,,,137.1683377,37.4472237
1281133802,37.4025372,137.2336052,3,,,137.2336052,37.4025372
1281133882,37.435321,137.2592715,3,,,137.2592715,37.435321
1281133886,37.4442805,137.2965789,3,,,137.2965789,37.4442805
1281133937,37.4407488,137.2644361,3,,,137.2644361,37.4407488
1281133963,37.4026007,137.2379161,3,,,137.2379161,37.4026007
1281134016,37.4250589,137.2503975,3,,,137.2503975,37.4250589
1281134163,37.4247029,137.1983062,3,,,137.1983062,37.4247029
1281134172,37.493255,137.128952,3,,,137.128952,37.493255
1281134204,37.4952168,137.1593065,3,,,137.1593065,37.4952168
1281134212,37.4408853,137.3259389,3,,,137.3259389,37.4408853
